Timestamp,Source IP,Destination IP,Query,Query Type,Query Class,Response Code
1722268213.711864,192.168.1.1,192.168.1.200,android.clients.google.com.,65,1,
1722268217.586472,192.168.1.200,192.168.1.1,safebrowsing.googleapis.com.,28,1,
1722268217.586808,192.168.1.200,192.168.1.1,safebrowsing.googleapis.com.,1,1,
1722268217.587016,192.168.1.200,192.168.1.1,safebrowsing.googleapis.com.,65,1,
1722268217.587985,192.168.1.200,192.168.1.1,github.githubassets.com.,28,1,
1722268217.588496,192.168.1.200,192.168.1.1,github.githubassets.com.,1,1,
1722268217.588767,192.168.1.200,192.168.1.1,github.githubassets.com.,65,1,
1722268217.589093,192.168.1.200,192.168.1.1,avatars.githubusercontent.com.,28,1,
1722268217.589405,192.168.1.200,192.168.1.1,avatars.githubusercontent.com.,1,1,
1722268217.589637,192.168.1.200,192.168.1.1,avatars.githubusercontent.com.,65,1,
1722268217.591581,192.168.1.1,192.168.1.200,safebrowsing.googleapis.com.,28,1,
1722268217.591581,192.168.1.1,192.168.1.200,safebrowsing.googleapis.com.,1,1,
1722268217.591854,192.168.1.1,192.168.1.200,safebrowsing.googleapis.com.,65,1,
1722268217.599334,192.168.1.1,192.168.1.200,github.githubassets.com.,1,1,
1722268217.599334,192.168.1.1,192.168.1.200,github.githubassets.com.,65,1,
1722268217.602465,192.168.1.1,192.168.1.200,avatars.githubusercontent.com.,65,1,
1722268217.60284,192.168.1.1,192.168.1.200,github.githubassets.com.,28,1,
1722268217.604375,192.168.1.200,192.168.1.1,wpad.communityfibre.co.uk.,1,1,
1722268217.604621,192.168.1.200,192.168.1.1,wpad.communityfibre.co.uk.,28,1,
1722268217.60473,192.168.1.1,192.168.1.200,avatars.githubusercontent.com.,1,1,
1722268217.604929,192.168.1.1,192.168.1.200,avatars.githubusercontent.com.,28,1,
1722268217.608533,192.168.1.200,192.168.1.1,user-images.githubusercontent.com.,28,1,
1722268217.608715,192.168.1.200,192.168.1.1,user-images.githubusercontent.com.,1,1,
1722268217.608863,192.168.1.200,192.168.1.1,user-images.githubusercontent.com.,65,1,
1722268217.609313,192.168.1.200,192.168.1.1,github-cloud.s3.amazonaws.com.,28,1,
1722268217.609565,192.168.1.200,192.168.1.1,github-cloud.s3.amazonaws.com.,1,1,
1722268217.609831,192.168.1.200,192.168.1.1,github-cloud.s3.amazonaws.com.,65,1,
1722268217.62054,192.168.1.1,192.168.1.200,wpad.communityfibre.co.uk.,1,1,
1722268217.641545,192.168.1.1,192.168.1.200,wpad.communityfibre.co.uk.,28,1,
1722268217.641545,192.168.1.1,192.168.1.200,user-images.githubusercontent.com.,1,1,
1722268217.641545,192.168.1.1,192.168.1.200,user-images.githubusercontent.com.,65,1,
1722268217.641545,192.168.1.1,192.168.1.200,user-images.githubusercontent.com.,28,1,
1722268217.641545,192.168.1.1,192.168.1.200,github-cloud.s3.amazonaws.com.,28,1,
1722268217.641545,192.168.1.1,192.168.1.200,github-cloud.s3.amazonaws.com.,1,1,
1722268217.641545,192.168.1.1,192.168.1.200,github-cloud.s3.amazonaws.com.,65,1,
1722268217.642334,192.168.1.200,192.168.1.1,wpad.cust.communityfibre.co.uk.,1,1,
1722268217.642769,192.168.1.200,192.168.1.1,wpad.cust.communityfibre.co.uk.,28,1,
1722268217.652218,192.168.1.1,192.168.1.200,wpad.cust.communityfibre.co.uk.,1,1,
1722268217.652218,192.168.1.1,192.168.1.200,wpad.cust.communityfibre.co.uk.,28,1,
1722268218.005793,192.168.1.200,192.168.1.1,content-autofill.googleapis.com.,28,1,
1722268218.006166,192.168.1.200,192.168.1.1,content-autofill.googleapis.com.,1,1,
1722268218.006446,192.168.1.200,192.168.1.1,content-autofill.googleapis.com.,65,1,
1722268218.009635,192.168.1.1,192.168.1.200,content-autofill.googleapis.com.,28,1,
1722268218.011436,192.168.1.1,192.168.1.200,content-autofill.googleapis.com.,1,1,
1722268218.01497,192.168.1.1,192.168.1.200,content-autofill.googleapis.com.,65,1,
1722268218.043973,192.168.1.200,192.168.1.1,api.github.com.,28,1,
1722268218.044581,192.168.1.200,192.168.1.1,api.github.com.,1,1,
1722268218.044924,192.168.1.200,192.168.1.1,api.github.com.,65,1,
1722268218.052581,192.168.1.1,192.168.1.200,api.github.com.,1,1,
1722268218.054033,192.168.1.1,192.168.1.200,api.github.com.,28,1,
1722268218.054033,192.168.1.1,192.168.1.200,api.github.com.,65,1,
1722268218.123511,192.168.1.200,192.168.1.1,alive.github.com.,28,1,
1722268218.124022,192.168.1.200,192.168.1.1,alive.github.com.,1,1,
1722268218.124342,192.168.1.200,192.168.1.1,alive.github.com.,65,1,
1722268218.128079,192.168.1.200,192.168.1.1,collector.github.com.,28,1,
1722268218.128159,192.168.1.1,192.168.1.200,alive.github.com.,28,1,
1722268218.128159,192.168.1.1,192.168.1.200,alive.github.com.,1,1,
1722268218.128541,192.168.1.200,192.168.1.1,collector.github.com.,1,1,
1722268218.128896,192.168.1.200,192.168.1.1,collector.github.com.,65,1,
1722268218.129566,192.168.1.1,192.168.1.200,alive.github.com.,65,1,
1722268218.135621,192.168.1.1,192.168.1.200,collector.github.com.,28,1,
1722268218.135621,192.168.1.1,192.168.1.200,collector.github.com.,65,1,
1722268218.135621,192.168.1.1,192.168.1.200,collector.github.com.,1,1,
1722268218.311583,192.168.1.200,192.168.1.1,watson.events.data.microsoft.com.,1,1,
1722268218.311952,192.168.1.200,192.168.1.1,watson.events.data.microsoft.com.,28,1,
1722268218.317338,192.168.1.1,192.168.1.200,watson.events.data.microsoft.com.,28,1,
1722268218.317665,192.168.1.1,192.168.1.200,watson.events.data.microsoft.com.,1,1,
1722268218.883099,192.168.1.200,192.168.1.1,config.edge.skype.com.,28,1,
1722268218.883672,192.168.1.200,192.168.1.1,config.edge.skype.com.,1,1,
1722268218.884111,192.168.1.200,192.168.1.1,config.edge.skype.com.,65,1,
1722268218.890669,192.168.1.1,192.168.1.200,config.edge.skype.com.,28,1,
1722268218.890669,192.168.1.1,192.168.1.200,config.edge.skype.com.,1,1,
1722268218.891074,192.168.1.1,192.168.1.200,config.edge.skype.com.,65,1,
1722268220.448464,192.168.1.200,224.0.0.251,_googlecast._tcp.local.,12,1,
1722268221.461775,192.168.1.200,224.0.0.251,_googlecast._tcp.local.,12,1,
1722268223.466264,192.168.1.200,224.0.0.251,_googlecast._tcp.local.,12,1,
1722268228.386696,192.168.1.200,192.168.1.1,www.bing.com.,1,1,
1722268228.387153,192.168.1.200,192.168.1.1,www.bing.com.,28,1,
1722268228.398835,192.168.1.1,192.168.1.200,www.bing.com.,1,1,
1722268228.398835,192.168.1.1,192.168.1.200,www.bing.com.,28,1,
1722268228.413946,192.168.1.200,192.168.1.1,www.bing.com.,28,1,
1722268228.420566,192.168.1.1,192.168.1.200,www.bing.com.,28,1,
1722268229.137852,192.168.1.200,192.168.1.1,onedriveclucproddm20011.blob.core.windows.net.,1,1,
1722268229.138349,192.168.1.200,192.168.1.1,onedriveclucproddm20011.blob.core.windows.net.,28,1,
1722268229.145115,192.168.1.1,192.168.1.200,onedriveclucproddm20011.blob.core.windows.net.,1,1,
1722268229.145115,192.168.1.1,192.168.1.200,onedriveclucproddm20011.blob.core.windows.net.,28,1,
1722268229.162315,192.168.1.200,192.168.1.1,substrate.office.com.,1,1,
1722268229.16251,192.168.1.200,192.168.1.1,substrate.office.com.,28,1,
1722268229.171586,192.168.1.1,192.168.1.200,substrate.office.com.,1,1,
1722268229.171586,192.168.1.1,192.168.1.200,substrate.office.com.,28,1,
1722268235.575822,192.168.1.200,192.168.1.1,www.googleadservices.com.,28,1,
1722268235.576251,192.168.1.200,192.168.1.1,www.googleadservices.com.,1,1,
1722268235.576427,192.168.1.200,192.168.1.1,www.googleadservices.com.,65,1,
1722268235.580462,192.168.1.1,192.168.1.200,www.googleadservices.com.,1,1,
1722268235.581097,192.168.1.1,192.168.1.200,www.googleadservices.com.,65,1,
1722268235.581097,192.168.1.1,192.168.1.200,www.googleadservices.com.,28,1,
1722268236.279781,192.168.1.200,192.168.1.1,clients4.google.com.,28,1,
1722268236.280033,192.168.1.200,192.168.1.1,clients4.google.com.,1,1,
1722268236.280168,192.168.1.200,192.168.1.1,clients4.google.com.,65,1,
1722268236.283651,192.168.1.1,192.168.1.200,clients4.google.com.,28,1,
1722268236.283651,192.168.1.1,192.168.1.200,clients4.google.com.,1,1,
1722268236.286094,192.168.1.1,192.168.1.200,clients4.google.com.,65,1,
1722268237.605824,192.168.1.200,192.168.1.1,update.googleapis.com.,28,1,
1722268237.60625,192.168.1.200,192.168.1.1,update.googleapis.com.,1,1,
1722268237.606721,192.168.1.200,192.168.1.1,update.googleapis.com.,65,1,
1722268237.613875,192.168.1.1,192.168.1.200,update.googleapis.com.,28,1,
1722268237.613875,192.168.1.1,192.168.1.200,update.googleapis.com.,65,1,
1722268237.613875,192.168.1.1,192.168.1.200,update.googleapis.com.,1,1,
1722268240.582385,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,28,1,
1722268240.582706,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,1,1,
1722268240.582842,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,65,1,
1722268240.59607,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,28,1,
1722268240.59607,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,1,1,
1722268240.59607,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,65,1,
1722268240.709485,192.168.1.200,192.168.1.1,www.google.com.,28,1,
1722268240.70988,192.168.1.200,192.168.1.1,www.google.com.,1,1,
1722268240.710074,192.168.1.200,192.168.1.1,www.google.com.,65,1,
1722268240.717035,192.168.1.1,192.168.1.200,www.google.com.,28,1,
1722268240.717035,192.168.1.1,192.168.1.200,www.google.com.,1,1,
1722268240.717035,192.168.1.1,192.168.1.200,www.google.com.,65,1,
1722268252.933482,192.168.1.200,192.168.1.1,google.com.,28,1,
1722268252.934328,192.168.1.200,192.168.1.1,google.com.,1,1,
1722268252.934566,192.168.1.200,192.168.1.1,google.com.,65,1,
1722268252.940948,192.168.1.1,192.168.1.200,google.com.,28,1,
1722268252.940948,192.168.1.1,192.168.1.200,google.com.,1,1,
1722268252.940948,192.168.1.1,192.168.1.200,google.com.,65,1,
1722268252.988619,192.168.1.200,192.168.1.1,beacons2.gvt2.com.,28,1,
1722268252.988778,192.168.1.200,192.168.1.1,beacons2.gvt2.com.,1,1,
1722268252.988894,192.168.1.200,192.168.1.1,beacons2.gvt2.com.,65,1,
1722268252.995194,192.168.1.1,192.168.1.200,beacons2.gvt2.com.,28,1,
1722268252.995194,192.168.1.1,192.168.1.200,beacons2.gvt2.com.,1,1,
1722268252.995194,192.168.1.1,192.168.1.200,beacons2.gvt2.com.,65,1,
1722268261.294678,192.168.1.200,192.168.1.1,safebrowsing.google.com.,28,1,
1722268261.295559,192.168.1.200,192.168.1.1,safebrowsing.google.com.,1,1,
1722268261.296375,192.168.1.200,192.168.1.1,safebrowsing.google.com.,65,1,
1722268261.302191,192.168.1.200,192.168.1.1,wpad.communityfibre.co.uk.,1,1,
1722268261.302413,192.168.1.200,192.168.1.1,wpad.communityfibre.co.uk.,28,1,
1722268261.31057,192.168.1.1,192.168.1.200,safebrowsing.google.com.,28,1,
1722268261.31057,192.168.1.1,192.168.1.200,safebrowsing.google.com.,1,1,
1722268261.31057,192.168.1.1,192.168.1.200,wpad.communityfibre.co.uk.,1,1,
1722268261.311178,192.168.1.1,192.168.1.200,wpad.communityfibre.co.uk.,28,1,
1722268261.311178,192.168.1.1,192.168.1.200,safebrowsing.google.com.,65,1,
1722268261.311534,192.168.1.200,192.168.1.1,wpad.cust.communityfibre.co.uk.,1,1,
1722268261.311784,192.168.1.200,192.168.1.1,wpad.cust.communityfibre.co.uk.,28,1,
1722268261.318729,192.168.1.1,192.168.1.200,wpad.cust.communityfibre.co.uk.,1,1,
1722268261.318729,192.168.1.1,192.168.1.200,wpad.cust.communityfibre.co.uk.,28,1,
1722268267.293544,192.168.1.200,192.168.1.1,onedriveclucproddm20015.blob.core.windows.net.,1,1,
1722268267.293804,192.168.1.200,192.168.1.1,onedriveclucproddm20015.blob.core.windows.net.,28,1,
1722268267.321692,192.168.1.1,192.168.1.200,onedriveclucproddm20015.blob.core.windows.net.,1,1,
1722268267.321692,192.168.1.1,192.168.1.200,onedriveclucproddm20015.blob.core.windows.net.,28,1,
1722268280.059708,192.168.1.200,192.168.1.1,play.google.com.,28,1,
1722268280.060197,192.168.1.200,192.168.1.1,play.google.com.,1,1,
1722268280.06055,192.168.1.200,192.168.1.1,play.google.com.,65,1,
1722268280.086217,192.168.1.1,192.168.1.200,play.google.com.,1,1,
1722268280.086217,192.168.1.1,192.168.1.200,play.google.com.,65,1,
1722268280.086217,192.168.1.1,192.168.1.200,play.google.com.,28,1,
1722268283.070696,192.168.1.200,192.168.1.1,ogs.google.com.,28,1,
1722268283.071482,192.168.1.200,192.168.1.1,ogs.google.com.,1,1,
1722268283.071614,192.168.1.200,192.168.1.1,ogs.google.com.,65,1,
1722268283.080109,192.168.1.1,192.168.1.200,ogs.google.com.,1,1,
1722268283.080109,192.168.1.1,192.168.1.200,ogs.google.com.,28,1,
1722268283.080109,192.168.1.1,192.168.1.200,ogs.google.com.,65,1,
1722268283.196439,192.168.1.200,192.168.1.1,www.gstatic.com.,28,1,
1722268283.197123,192.168.1.200,192.168.1.1,www.gstatic.com.,1,1,
1722268283.197349,192.168.1.200,192.168.1.1,www.gstatic.com.,65,1,
1722268283.198434,192.168.1.200,192.168.1.1,ssl.gstatic.com.,28,1,
1722268283.199135,192.168.1.200,192.168.1.1,ssl.gstatic.com.,1,1,
1722268283.199921,192.168.1.200,192.168.1.1,ssl.gstatic.com.,65,1,
1722268283.200889,192.168.1.1,192.168.1.200,www.gstatic.com.,1,1,
1722268283.200889,192.168.1.1,192.168.1.200,www.gstatic.com.,28,1,
1722268283.200889,192.168.1.1,192.168.1.200,ssl.gstatic.com.,28,1,
1722268283.205076,192.168.1.1,192.168.1.200,ssl.gstatic.com.,1,1,
1722268283.205076,192.168.1.1,192.168.1.200,www.gstatic.com.,65,1,
1722268283.205536,192.168.1.1,192.168.1.200,ssl.gstatic.com.,65,1,
1722268284.888442,192.168.1.200,192.168.1.1,encrypted-tbn0.gstatic.com.,28,1,
1722268284.888642,192.168.1.200,192.168.1.1,encrypted-tbn0.gstatic.com.,1,1,
1722268284.888757,192.168.1.200,192.168.1.1,encrypted-tbn0.gstatic.com.,65,1,
1722268284.89471,192.168.1.1,192.168.1.200,encrypted-tbn0.gstatic.com.,28,1,
1722268284.89471,192.168.1.1,192.168.1.200,encrypted-tbn0.gstatic.com.,65,1,
1722268284.89471,192.168.1.1,192.168.1.200,encrypted-tbn0.gstatic.com.,1,1,
1722268286.638152,192.168.1.200,192.168.1.1,www.googleapis.com.,28,1,
1722268286.638513,192.168.1.200,192.168.1.1,www.googleapis.com.,1,1,
1722268286.638785,192.168.1.200,192.168.1.1,www.googleapis.com.,65,1,
1722268286.651349,192.168.1.1,192.168.1.200,www.googleapis.com.,28,1,
1722268286.651349,192.168.1.1,192.168.1.200,www.googleapis.com.,65,1,
1722268286.651349,192.168.1.1,192.168.1.200,www.googleapis.com.,1,1,
1722268286.716511,192.168.1.200,192.168.1.1,cloudsearch.googleapis.com.,28,1,
1722268286.716666,192.168.1.200,192.168.1.1,cloudsearch.googleapis.com.,1,1,
1722268286.716772,192.168.1.200,192.168.1.1,cloudsearch.googleapis.com.,65,1,
1722268286.723182,192.168.1.1,192.168.1.200,cloudsearch.googleapis.com.,28,1,
1722268286.723182,192.168.1.1,192.168.1.200,cloudsearch.googleapis.com.,65,1,
1722268286.723182,192.168.1.1,192.168.1.200,cloudsearch.googleapis.com.,1,1,
1722268292.200434,192.168.1.200,192.168.1.1,stream-production.avcdn.net.,1,1,
1722268292.207774,192.168.1.1,192.168.1.200,stream-production.avcdn.net.,1,1,
1722268301.082671,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,28,1,
1722268301.083605,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,1,1,
1722268301.084508,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,65,1,
1722268301.101786,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,1,1,
1722268301.101786,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,28,1,
1722268301.101964,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,65,1,
1722268301.873381,192.168.1.200,192.168.1.1,optimizationguide-pa.googleapis.com.,28,1,
1722268301.874001,192.168.1.200,192.168.1.1,optimizationguide-pa.googleapis.com.,1,1,
1722268301.874822,192.168.1.200,192.168.1.1,optimizationguide-pa.googleapis.com.,65,1,
1722268301.877924,192.168.1.1,192.168.1.200,optimizationguide-pa.googleapis.com.,28,1,
1722268301.877924,192.168.1.1,192.168.1.200,optimizationguide-pa.googleapis.com.,1,1,
1722268301.882044,192.168.1.1,192.168.1.200,optimizationguide-pa.googleapis.com.,65,1,
1722268302.314426,192.168.1.200,192.168.1.1,www.googleadservices.com.,28,1,
1722268302.315442,192.168.1.200,192.168.1.1,www.googleadservices.com.,1,1,
1722268302.315754,192.168.1.200,192.168.1.1,www.googleadservices.com.,65,1,
1722268302.340132,192.168.1.1,192.168.1.200,www.googleadservices.com.,65,1,
1722268302.340132,192.168.1.1,192.168.1.200,www.googleadservices.com.,28,1,
1722268302.340132,192.168.1.1,192.168.1.200,www.googleadservices.com.,1,1,
1722268302.831403,192.168.1.200,192.168.1.1,accounts.google.com.,28,1,
1722268302.831703,192.168.1.200,192.168.1.1,accounts.google.com.,1,1,
1722268302.831928,192.168.1.200,192.168.1.1,accounts.google.com.,65,1,
1722268302.841796,192.168.1.1,192.168.1.200,accounts.google.com.,28,1,
1722268302.841796,192.168.1.1,192.168.1.200,accounts.google.com.,1,1,
1722268302.841796,192.168.1.1,192.168.1.200,accounts.google.com.,65,1,
1722268303.46153,192.168.1.200,192.168.1.1,play.google.com.,28,1,
1722268303.461813,192.168.1.200,192.168.1.1,play.google.com.,1,1,
1722268303.462042,192.168.1.200,192.168.1.1,play.google.com.,65,1,
1722268303.465673,192.168.1.1,192.168.1.200,play.google.com.,28,1,
1722268303.465673,192.168.1.1,192.168.1.200,play.google.com.,1,1,
1722268303.469649,192.168.1.1,192.168.1.200,play.google.com.,65,1,
1722268306.47116,192.168.1.200,192.168.1.1,ogs.google.com.,28,1,
1722268306.471437,192.168.1.200,192.168.1.1,ogs.google.com.,1,1,
1722268306.471575,192.168.1.200,192.168.1.1,ogs.google.com.,65,1,
1722268306.47599,192.168.1.1,192.168.1.200,ogs.google.com.,28,1,
1722268306.47599,192.168.1.1,192.168.1.200,ogs.google.com.,1,1,
1722268306.477938,192.168.1.1,192.168.1.200,ogs.google.com.,65,1,
1722268306.743083,192.168.1.200,192.168.1.1,www.gstatic.com.,28,1,
1722268306.743448,192.168.1.200,192.168.1.1,www.gstatic.com.,1,1,
1722268306.743693,192.168.1.200,192.168.1.1,www.gstatic.com.,65,1,
1722268306.74407,192.168.1.200,192.168.1.1,ssl.gstatic.com.,28,1,
1722268306.744358,192.168.1.200,192.168.1.1,ssl.gstatic.com.,1,1,
1722268306.744626,192.168.1.200,192.168.1.1,ssl.gstatic.com.,65,1,
1722268306.748147,192.168.1.1,192.168.1.200,www.gstatic.com.,28,1,
1722268306.748147,192.168.1.1,192.168.1.200,ssl.gstatic.com.,1,1,
1722268306.748147,192.168.1.1,192.168.1.200,www.gstatic.com.,1,1,
1722268306.75006,192.168.1.1,192.168.1.200,ssl.gstatic.com.,28,1,
1722268306.751573,192.168.1.1,192.168.1.200,www.gstatic.com.,65,1,
1722268306.751573,192.168.1.1,192.168.1.200,ssl.gstatic.com.,65,1,
1722268312.989099,192.168.1.200,192.168.1.1,beacons2.gvt2.com.,28,1,
1722268312.989385,192.168.1.200,192.168.1.1,beacons2.gvt2.com.,1,1,
1722268312.989593,192.168.1.200,192.168.1.1,beacons2.gvt2.com.,65,1,
1722268312.992649,192.168.1.1,192.168.1.200,beacons2.gvt2.com.,28,1,
1722268312.995072,192.168.1.1,192.168.1.200,beacons2.gvt2.com.,1,1,
1722268312.995072,192.168.1.1,192.168.1.200,beacons2.gvt2.com.,65,1,
1722268313.100735,192.168.1.200,192.168.1.1,google.com.,28,1,
1722268313.10092,192.168.1.200,192.168.1.1,google.com.,1,1,
1722268313.101083,192.168.1.200,192.168.1.1,google.com.,65,1,
1722268313.10553,192.168.1.1,192.168.1.200,google.com.,28,1,
1722268313.106535,192.168.1.1,192.168.1.200,google.com.,1,1,
1722268313.106535,192.168.1.1,192.168.1.200,google.com.,65,1,
1722268316.361631,192.168.1.200,192.168.1.1,threat.api.mcafee.com.,28,1,
1722268316.361877,192.168.1.200,192.168.1.1,threat.api.mcafee.com.,1,1,
1722268316.362042,192.168.1.200,192.168.1.1,threat.api.mcafee.com.,65,1,
1722268316.371569,192.168.1.1,192.168.1.200,threat.api.mcafee.com.,28,1,
1722268316.371569,192.168.1.1,192.168.1.200,threat.api.mcafee.com.,1,1,
1722268316.371569,192.168.1.1,192.168.1.200,threat.api.mcafee.com.,65,1,
1722268317.245375,192.168.1.200,192.168.1.1,clients4.google.com.,28,1,
1722268317.246289,192.168.1.200,192.168.1.1,clients4.google.com.,1,1,
1722268317.24703,192.168.1.200,192.168.1.1,clients4.google.com.,65,1,
1722268317.257722,192.168.1.1,192.168.1.200,clients4.google.com.,28,1,
1722268317.257722,192.168.1.1,192.168.1.200,clients4.google.com.,1,1,
1722268317.258527,192.168.1.1,192.168.1.200,clients4.google.com.,65,1,
1722268344.200249,192.168.1.200,192.168.1.1,onedriveclucprodbn20008.blob.core.windows.net.,1,1,
1722268344.201101,192.168.1.200,192.168.1.1,onedriveclucprodbn20008.blob.core.windows.net.,28,1,
1722268344.220836,192.168.1.1,192.168.1.200,onedriveclucprodbn20008.blob.core.windows.net.,1,1,
1722268344.220836,192.168.1.1,192.168.1.200,onedriveclucprodbn20008.blob.core.windows.net.,28,1,
1722268344.242448,192.168.1.200,192.168.1.1,onedriveclucprodbn20008.blob.core.windows.net.,1,1,
1722268344.258815,192.168.1.1,192.168.1.200,onedriveclucprodbn20008.blob.core.windows.net.,1,1,
1722268345.160134,192.168.1.200,192.168.1.1,www.learnpython.org.,28,1,
1722268345.160465,192.168.1.200,192.168.1.1,www.learnpython.org.,1,1,
1722268345.160695,192.168.1.200,192.168.1.1,www.learnpython.org.,65,1,
1722268345.208677,192.168.1.200,192.168.1.1,www.learnpython.org.,28,1,
1722268345.209542,192.168.1.200,192.168.1.1,www.learnpython.org.,1,1,
1722268345.209708,192.168.1.200,192.168.1.1,www.learnpython.org.,65,1,
1722268345.260009,192.168.1.200,192.168.1.1,wpad.communityfibre.co.uk.,1,1,
1722268345.26048,192.168.1.200,192.168.1.1,wpad.communityfibre.co.uk.,28,1,
1722268345.271642,192.168.1.1,192.168.1.200,wpad.communityfibre.co.uk.,1,1,
1722268345.271642,192.168.1.1,192.168.1.200,wpad.communityfibre.co.uk.,28,1,
1722268345.272805,192.168.1.200,192.168.1.1,wpad.cust.communityfibre.co.uk.,1,1,
1722268345.272932,192.168.1.200,192.168.1.1,wpad.cust.communityfibre.co.uk.,28,1,
1722268345.282387,192.168.1.1,192.168.1.200,wpad.cust.communityfibre.co.uk.,1,1,
1722268345.282387,192.168.1.1,192.168.1.200,wpad.cust.communityfibre.co.uk.,28,1,
1722268345.283966,192.168.1.200,192.168.1.1,www.learnpython.org.,1,1,
1722268345.284444,192.168.1.200,192.168.1.1,www.learnpython.org.,28,1,
1722268345.318533,192.168.1.200,192.168.1.1,www.learnpython.org.,28,1,
1722268345.318668,192.168.1.200,192.168.1.1,www.learnpython.org.,1,1,
1722268345.397512,192.168.1.200,192.168.1.1,safebrowsing.google.com.,28,1,
1722268345.397886,192.168.1.200,192.168.1.1,safebrowsing.google.com.,1,1,
1722268345.398117,192.168.1.200,192.168.1.1,safebrowsing.google.com.,65,1,
1722268345.403442,192.168.1.1,192.168.1.200,safebrowsing.google.com.,28,1,
1722268345.403442,192.168.1.1,192.168.1.200,safebrowsing.google.com.,1,1,
1722268345.409138,192.168.1.1,192.168.1.200,safebrowsing.google.com.,65,1,
1722268346.367673,192.168.1.200,192.168.1.1,www.learnpython.org.,1,1,
1722268346.3679,192.168.1.200,192.168.1.1,www.learnpython.org.,28,1,
1722268346.474528,192.168.1.200,192.168.1.1,mip.api.mcafeewebadvisor.com.,28,1,
1722268346.474767,192.168.1.200,192.168.1.1,mip.api.mcafeewebadvisor.com.,1,1,
1722268346.474893,192.168.1.200,192.168.1.1,mip.api.mcafeewebadvisor.com.,65,1,
1722268346.489872,192.168.1.1,192.168.1.200,mip.api.mcafeewebadvisor.com.,1,1,
1722268346.490013,192.168.1.1,192.168.1.200,mip.api.mcafeewebadvisor.com.,28,1,
1722268346.490013,192.168.1.1,192.168.1.200,mip.api.mcafeewebadvisor.com.,65,1,
1722268346.955336,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,28,1,
1722268346.955631,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,1,1,
1722268346.955826,192.168.1.200,192.168.1.1,beacons.gcp.gvt2.com.,65,1,
1722268346.957949,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,28,1,
1722268346.960518,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,1,1,
1722268346.971383,192.168.1.1,192.168.1.200,beacons.gcp.gvt2.com.,65,1,
1722268347.604876,192.168.1.1,192.168.1.200,www.learnpython.org.,28,1,
1722268347.604876,192.168.1.1,192.168.1.200,www.learnpython.org.,28,1,
1722268347.604876,192.168.1.1,192.168.1.200,www.learnpython.org.,28,1,
1722268348.409347,192.168.1.200,192.168.1.1,www.learnpython.org.,1,1,
1722268350.059479,192.168.1.1,192.168.1.200,www.learnpython.org.,65,1,
1722268350.059479,192.168.1.1,192.168.1.200,www.learnpython.org.,65,1,
1722268350.065151,192.168.1.1,192.168.1.200,www.learnpython.org.,1,1,
1722268350.065151,192.168.1.1,192.168.1.200,www.learnpython.org.,1,1,
1722268350.065151,192.168.1.1,192.168.1.200,www.learnpython.org.,1,1,
1722268352.615005,192.168.1.200,192.168.1.1,code.jquery.com.,28,1,
1722268352.61551,192.168.1.200,192.168.1.1,code.jquery.com.,1,1,
1722268352.615906,192.168.1.200,192.168.1.1,code.jquery.com.,65,1,
1722268352.62216,192.168.1.1,192.168.1.200,code.jquery.com.,28,1,
1722268352.62216,192.168.1.1,192.168.1.200,code.jquery.com.,1,1,
1722268352.62216,192.168.1.1,192.168.1.200,code.jquery.com.,65,1,
1722268352.653838,192.168.1.200,192.168.1.1,cdnjs.cloudflare.com.,28,1,
1722268352.654494,192.168.1.200,192.168.1.1,cdnjs.cloudflare.com.,1,1,
1722268352.654721,192.168.1.200,192.168.1.1,cdnjs.cloudflare.com.,65,1,
1722268352.660275,192.168.1.200,192.168.1.1,cdn.datacamp.com.,28,1,
1722268352.661189,192.168.1.200,192.168.1.1,cdn.datacamp.com.,1,1,
1722268352.661658,192.168.1.200,192.168.1.1,cdn.datacamp.com.,65,1,
1722268352.662295,192.168.1.200,192.168.1.1,pagead2.googlesyndication.com.,28,1,
1722268352.662423,192.168.1.200,192.168.1.1,pagead2.googlesyndication.com.,1,1,
1722268352.662536,192.168.1.200,192.168.1.1,pagead2.googlesyndication.com.,65,1,
1722268352.662995,192.168.1.1,192.168.1.200,cdnjs.cloudflare.com.,28,1,
1722268352.663149,192.168.1.1,192.168.1.200,cdnjs.cloudflare.com.,1,1,
1722268352.663149,192.168.1.1,192.168.1.200,cdnjs.cloudflare.com.,65,1,
